1029,10,file 770,5
1029,10,holier than thou,3
1029,11,"geis, richard e.",3
1029,11,"glyer, mike",5
1029,11,"gunderloy, mike",4
1029,11,"hlavaty, arthur d.",2
1029,11,"konkin, samuel edward",1
1029,12,"bogin, nina",4
1029,12,"gilliland, alexis",2
1029,12,"grimshaw, jeff",3
1029,12,"martin, steve",5
1029,12,"mcintosh, sandy",1
1029,13,"koman, victor",2
1029,13,"linaweaver, brad",1
1030,1,"bronze of eddarta, the",2
1030,1,"mists of avalon, the",1
1030,1,web of the romulans,4
1030,1,"well of darkness, the",5
1030,1,yesterday's son,3
1030,6,dark crystal,1
1030,6,krull,3
1030,6,return of the jedi,2
1030,9,locus,1
1030,9,xignals,2
1030,10,file 770,1
1033,1,"crucible of time, the",5
1033,1,helliconia summer,4
1033,1,"nonborn king, the",2
1033,1,"robots of dawn, the",1
1033,1,startide rising,3
1033,5,"cosmic dancers, the",2
1033,5,"science in science fiction, the",1
1033,6,krull,3
1033,6,return of the jedi,1
1033,6,twilight zone: the movie,2
1033,8,"morrill, rowena",2
1033,8,"sweet, darrell",1
1033,9,locus,1
1043,1,"crucible of time, the",3
1043,1,millennium,4
1043,1,neveryona,5
1043,1,startide rising,2
1043,1,"void captain's tale, the",1
1043,2,gilpin's space,3
1043,2,hardfought,1
1043,2,seeking,2
1043,3,"hand of friendship, the",3
1043,3,"leaves of october, the",5
1043,3,"nanny, the",2
1043,3,"sidon in the mirror, the",4
1043,3,street meat,1
1043,4,chained to the fast lane in the red queen's race,4
1043,4,cruising,2
1043,4,doubles,5
1043,4,from time to time,3
1043,4,"power of the press, the",1
1043,6,something wicked this way comes,1
1043,6,wargames,2
1043,7,"ferman, ed",1
1043,7,"hartwell, david",4
1043,7,"mccarthy, shawna",3
1043,7,"scithers, george",2
1043,7,"wollheim, donald",5
1043,8,"aulisio, janet",5
1043,8,"beekman, doug",2
1043,8,"freeman, gary",4
1043,8,"lindahn, val lakey",1
1043,8,"steadman, broeck",3
1043,9,sf review,1
1043,11,"geis, richard",1
1043,11,"langford, dave",2
1048,6,"dead zone, the",2
1048,6,"right stuff, the",1
1048,6,wargames,3
1048,8,"foglio, phil",2
1048,8,"wood, robin",1
1048,10,masiform d,1
1048,12,"faddis, connie",1
1048,12,"falkowitz, amy",3
1048,12,"fister-liltz, barbara",2
1048,13,"hambly, barbara",2
1048,13,"hodgell, p. c.",1
1050,1,"40,000 in gehenna",2
1050,1,startide rising,1
1050,1,tales of the galactic midway,5
1050,1,worlds apart,3
1050,1,"worthing chronicle, the",4
1050,2,cascade point,3
1050,2,hardfought,4
1050,2,"new untouchables, the",2
1050,2,seeking,1
1050,2,transit,5
1050,3,blood music,3
1050,3,"final report on the lifeline experiment, the",2
1050,3,knight of shallows,1
1050,3,"leaves of october, the",4
1050,3,"sidon in the mirror, the",5
1050,4,cenotaph,3
1050,4,not an affair,4
1050,4,sandcastles,2
1050,4,speech sounds,5
1050,4,wong's lost and found emporium,1
1050,7,"mccarthy, shawna",3
1050,7,"meecham, beth",1
1050,7,"schmidt, stanley",2
1050,8,"hanke-woods, joan",2
1050,8,"johnson, kevin",1
1050,9,locus,1
1050,9,starship,2
1050,10,aurora,4
1050,10,file 770,3
1050,10,holier than thou,2
1050,10,lan's lantern,1
1050,11,"cowan, mary",1
1050,11,"hlavaty, arthur d.",2
1050,11,"palter, david",3
1050,12,"erichsen, kurt",1
1050,12,"leach, linda",2
1050,13,"burdick, bruce stanley",2
1050,13,"delaney, joseph",3
1050,13,"hodgell, p. c.",4
1050,13,"macavoy, r. a.",1
1054,1,"bronze of eddarta, the",3
1054,1,frontier of the dark,1
1054,1,subspace encounter,2
1054,1,"well of darkness, the",4
1054,3,"wind from a burning woman, the",1
1054,5,over my shoulder,1
1054,9,sf chronicle,1
1061,6,brainstorm,2
1061,6,krull,3
1061,6,return of the jedi,1
1061,6,spacehunter: adventures in the forbidden zone,4
1061,7,"baen, jim",1
1061,7,"hartwell, david",2
1061,8,"lindahn, val lakey",1
1061,8,"sweet, darrell",2
1061,9,locus,1
1061,9,sf chronicle,3
1061,9,sf review,2
1061,9,starship,4
1061,11,"geis, dick",1
1061,11,"porter, andrew",3
1061,11,"schweitzer, darrel",2
1061,13,"rosenberg, joel",1
1070,1,anvil of the heart,2
1070,1,lammas night,1
1070,8,"maitz, don",2
1070,8,"shapiro, hannah",1
1070,9,locus,1
1070,9,starship,2
1070,13,"crispin, ann",1
1070,13,"hambly, barbra",2
1071,1,anvil of the heart,3
1071,1,"guardians, the",4
1071,1,lammas night,2
1071,1,"sleeping dragon, the",5
1071,1,tea with the black dragon,1
1071,6,return of the jedi,1
1071,8,"maitz, don",2
1071,8,"shapiro, hannah",3
1071,8,"whelan, michael",1
1071,9,locus,1
1071,13,"crispin, ann",2
1071,13,"macavoy, r. a.",1
1072,1,anvil of the heart,1
1072,1,"guardians, the",3
1072,1,lammas night,2
1072,1,tea with the black dragon,5
1072,1,yesterday's son,4
1072,8,"maitz, don",2
1072,8,"shapiro, hannah",1
1072,9,locus,1
1072,9,sf chronicle,2
1072,9,starship,3
1072,13,"crispin, ann",2
1072,13,"hambly, barbara",1
1072,13,"macavoy, r. a.",4
1072,13,"mckinley, robin",3
1073,1,anvil of the heart,1
1073,1,"guardians, the",3
1073,1,lammas night,2
1073,1,tea with the black dragon,5
1073,1,yesterday's son,4
1073,8,"bellofatto, joseph",5
1073,8,"lundgren, carl",3
1073,8,"maitz, don",1
1073,8,"morrill, rowena",2
1073,8,"shapiro, hannah",4
1073,9,locus,1
1073,9,sf chronicle,2
1073,9,starship,3
1073,13,"crispin, ann",2
1073,13,"hambly, barbara",1
1073,13,"macavoy, r. a.",4
1073,13,"mckinley, robin",3
1078,1,annals of klepsis,3
1078,1,pet sematary,2
1078,1,steps of the sun,4
1078,1,"unteleported man, the",5
1078,1,"void captain's tale, the",1
1078,3,dancer in the flames,1
1078,4,and some in velvet gowns,1
1078,4,"doggone highly scientific door, the",2
1078,4,oh whatta you do when the well runs dry?,3
1078,5,deepsouthcon 21 program book,2
1078,5,h. g. wells,1
1078,6,"day after, the",3
1078,6,doctor who: the five doctors,4
1078,6,return of the jedi,1
1078,6,"right stuff, the",2
1078,6,zombie sluts in heat,5
1078,7,"baen, jim",3
1078,7,"carr, terry",2
1078,7,"hartwell, david",4
1078,7,"wagner, karl edward",1
1078,8,"frolich, davy",3
1078,8,"giger, h. r",1
1078,8,"vallejo, boris",4
1078,8,"wilson, gahan",2
1078,10,file 770,2
1078,10,holier than thou,1
1078,10,jimbo's journal,3
1078,11,"atkins, lou",2
1078,11,"flasch, terri",3
1078,11,"lillian, beth",1
1078,12,"collins, jerry",4
1078,12,"hanke-woods, joan",5
1078,12,"hutchinson, alan",3
1078,12,"ryan, dave",2
1078,12,"williams, charlie",1
1120,1,millennium,2
1120,1,orion shall rise,1
1120,5,"encyclopedia of sf & f, volume 3, the",1
1120,6,dark crystal,1
1120,6,return of the jedi,2
1120,6,something wicked this way comes,3
1120,9,locus,3
1120,9,sf chronicle,1
1120,9,sf review,2
1120,10,brsfl newsletter,2
1120,10,file 770,3
1120,10,holier than thou,1
1120,11,"bergeron, richard",1
1120,11,"lillian, guy (the thud)",2
1120,12,"carlson, charlie",2
1120,12,"williams, charlie",1
1133,1,"mists of avalon, the",1
1133,1,"nonborn king, the",3
1133,1,"robots of dawn, the",2
1133,3,"leaves of october, the",1
1133,5,"encyclopedia of sf & f, volume 3, the",1
1138,1,orion shall rist,2
1138,1,startide rising,1
1138,1,superluminal,4
1138,1,tea with the black dragon,5
1138,1,thendara house,3
1138,2,seeking,1
1138,3,belling martha,4
1138,3,"kidnapped key, the",5
1138,3,mirror of the soul,1
1138,3,"monkey treatment, the",2
1138,3,slow birds,3
1138,4,an empty gift,5
1138,4,"lunatic, the",1
1138,4,not an affair,2
1138,4,"reluctant torturer, the",4
1138,4,things that go quack in the night,3
1138,7,"carr, terry",2
1138,7,"ferman, ed",1
1138,8,"mooney, gerry",1
1138,9,pandora,1
1138,10,aurora,1
1138,13,"macavoy, r. a.",2
1138,13,"palmer, david r.",1
1140,1,"armageddon rag, the",3
1140,1,"citadel of the autarch, the",1
1140,1,cugel's saga,2
1140,3,belling martha,1
1140,3,blind shemmy,3
1140,3,hard times,4
1140,3,"monkey treatment, the",2
1140,4,her furry face,1
1140,4,man-mountain gentian,2
1140,7,"carr, terry",5
1140,7,"datlow, ellen",4
1140,7,"hartwell, david",1
1140,7,"klein, t. e. d.",2
1140,7,"mccarthy, shawna",3
1140,8,"lehr, paul",2
1140,8,"odbert, jim",4
1140,8,"poyser, victoria",3
1140,8,"sonju, paul",1
1140,9,fantasy newsletter,3
1140,9,foundation,4
1140,9,locus,1
1140,9,sf chronicle,2
1140,10,ansible,3
1140,10,file 770,2
1140,10,outworlds,1
1140,10,paperback inferno,4
1140,11,"glicksohn, mike",2
1140,11,"langford, dave",1
1140,11,"locke, dave",3
1140,11,"nicholas, joseph",4
1140,12,"hanke-woods, joan",1
1140,12,"kimball, carol",2
1140,13,"casper, susan",5
1140,13,"gibson, william",4
1140,13,"macavoy, r. a.",1
1140,13,"shepard, lucius",3
1140,13,"simmons, dan",2
1145,1,"anubis gates, the",2
1145,1,code of the lifemaker,1
1145,1,life probe,5
1145,1,"man who used the universe, the",4
1145,1,startide rising,3
1145,2,cascade point,4
1145,2,credos,2
1145,2,"lord of the skies, the",3
1145,2,seeking,5
1145,2,transit,1
1145,3,"final report on the lifeline experiment, the",4
1145,3,identity crisis,2
1145,3,remembering siri,3
1145,3,"simple case of suicide, a",1
1145,3,to slay the dragon,5
1145,4,"cassandra, the",3
1145,4,deborah's children,2
1145,4,perceptions,1
1145,4,tank-farm dynamo,5
1145,4,what we did that night in the ruins,4
1145,5,"against the night, the stars: the sf of clarke",1
1145,6,brainstorm,1
1145,6,krull,5
1145,6,something wicked this way comes,4
1145,6,superman iii,2
1145,6,twilight zone: the movie,3
1145,7,"schmidt, stanley",1
1145,7,"scithers, george",2
1145,9,locus,1
1145,13,"powers, timothy",1
1145,13,"simmons, dan",3
1145,13,"thompson, william",2
1151,1,integral trees,1
1151,1,moreta: dragonlady of pern,2
1151,2,borovsky's hollow woman,2
1151,2,cascade point,1
1151,4,involuntary man's laughter,1
1151,6,brainstorm,3
1151,6,"day after, the",2
1151,6,return of the jedi,1
1151,6,"right stuff, the",4
1151,7,"harrison, harry",2
1151,7,"schmidt, stanley",1
1151,7,"zimmerman, howard",3
1151,10,anvil,4
1151,10,holier than thou,3
1151,10,"mentor, the",5
1151,10,q36,1
1151,10,weber woman's wrevenge,2
1151,11,"cantor, marty",3
1151,11,"edmonds, leigh",2
1151,11,"lockwood, seth",1
1151,11,"proctor, charlotte",5
1151,11,"weber, jean",4
1165,1,worlds apart,1
1165,7,"del rey, judy-lynn",1
1166,4,"geometry of narrative, the",1
1166,6,brainstorm,1
1166,13,"macavoy, r. a.",1
1188,1,against infinity,5
1188,1,helliconia summer,2
1188,1,millennium,1
1188,1,"mists of avalon, the",3
1188,1,startide rising,4
1188,5,"fantastic art of rowena, the",1
1188,5,"high kings, the",2
1188,6,blue thunder,5
1188,6,brainstorm,2
1188,6,return of the jedi,1
1188,6,"right stuff, the",3
1188,6,wargames,4
1188,7,"asprin, robert",3
1188,7,"brown, charles n.",5
1188,7,"carr, terry",1
1188,7,"frenkel, jim",4
1188,7,"grant, charles l.",2
1188,8,"maitz, don",4
1188,8,"mattingly, david",5
1188,8,"morrill, rowena",2
1188,8,"poyser, victoria",3
1188,8,"whelan, michael",1
1188,9,f&sf,3
1188,9,locus,1
1188,9,sf chronicle,2
1188,12,"cherry, david a.",1
1188,12,"foglio, phil",2
1198,1,code of the lifemaker,2
1198,1,moreta: dragonlady of pern,1
1198,1,"robots of dawn, the",4
1198,1,startide rising,3
1198,1,valentine pontifex,5
1198,2,cascade point,3
1198,2,"new untouchables, the",2
1198,2,seeking,1
1198,2,transit,4
1198,3,hearts do not in eyes shine,3
1198,3,remembering siri,4
1198,3,star-b-que,1
1198,3,warlord,2
1198,4,sandcastles,2
1198,4,"sense of discovery, the",1
1198,5,"sf book of lists, the",1
1198,6,return of the jedi,1
1198,7,"carr, terry",2
1198,7,"mccarthy, shawna",3
1198,7,"schmidt, stanley",1
1198,7,"scithers, george",5
1198,7,"wollheim, donald a.",4
1198,8,"lindahn, val lakey",5
1198,8,"mcquarrie, ralph",4
1198,8,"powers, richard",3
1198,8,"sweet, darrell",2
1198,8,"whelan, michael",1
1198,9,locus,1
1198,10,file 770,1
1198,10,lan's lantern,2
1198,13,"palmer, david",1
1201,3,street meat,1
1209,1,anackire,4
1209,1,startide rising,1
1209,1,superluminal,2
1209,1,"tomorrow testament, the",3
1209,5,de camp: an l. sprague de camp bibliography,2
1209,5,"high kings, the",1
1209,6,"right stuff, the",1
1209,8,"maitz, don",2
1209,8,"pepper, bob",3
1209,8,"powers, richard",1
1209,8,"shaw, barclay",4
1209,9,fantasy newsletter,1
1209,9,locus,3
1209,9,sf chronicle,2
1209,10,maplecade,2
1209,10,new canadian fandom,1
1209,10,starsongs,3
1209,10,"texas sf inquirer, the",4
1209,12,"bruton, heather",1
1209,12,"gilliland, alexis",3
1209,12,"pearse, elizabeth",2
1209,13,"macavoy, r. a.",1
1209,13,"zahn, timothy",2
1215,1,"dragon waiting, the",4
1215,1,orion shall rise,1
1215,1,"robots of dawn, the",3
1215,1,startide rising,2
1215,2,her habiline husband,1
1215,3,black air,1
1215,3,"sidon in the mirror, the",2
1215,4,"geometry of narrative, the",2
1215,4,spook,1
1215,5,"nesfa index, 1982, the",1
1215,6,return of the jedi,1
1215,6,something wicked this way comes,2
1215,7,"baen, jim",4
1215,7,"carr, terry",3
1215,7,"ferman, edward",2
1215,7,"hartwell, david",1
1215,8,"di fate, vincent",2
1215,8,"hardy, david",5
1215,8,"kidd, thomas",4
1215,8,"lundgren, carl",3
1215,8,"whelan, michael",1
1215,9,locus,1
1215,9,sf chronicle,3
1215,9,sf review,2
1215,10,file 770,2
1215,10,instant message,1
1215,11,"anderson, claire",1
1215,11,"glyer, mike",2
1215,11,"langford, dave",3
1215,12,"fox, steve",4
1215,12,"gilliland, alexis",2
1215,12,"hanke-woods, joan",3
1215,12,"shiffman, stu",1
1215,13,"franson, robert",2
1215,13,"goldstein, lisa",3
1215,13,"macavoy, r. a.",1
1225,1,"40,000 in gehenna",1
1225,1,thendara house,2
1225,1,"tree of swords and jewels, the",3
1225,1,"white plague, the",5
1225,1,yesterday's son,4
1225,6,"empire strikes back, the",2
1225,6,return of the jedi,1
1225,7,"pournelle, jerry",1
1225,8,"cherry, david",2
1225,8,"morrill, rowena",5
1225,8,"sternbach, rick",3
1225,8,"vallejo, boris",4
1225,8,"whelan, michael",1
1225,9,locus,2
1225,9,sf chronicle,1
1225,10,guardian,1
1225,10,jundland waste,2
1225,10,masiform d,3
1225,11,"conly, judith",3
1225,11,"nussman, pat",2
1225,11,"zeek, anne elizabeth",1
1225,12,"spivey, kathi",1
1225,12,"stasulis, nancy",2
1225,12,"wagner, joni",3
1225,13,"crispin, ann",1
1227,1,lyonesse,4
1227,1,orion shall rise,2
1227,1,startide rising,1
1227,1,"void captain's tale, the",3
1227,2,hardfought,1
1227,2,her habiline husband,2
1227,2,homefaring,3
1227,2,in the face of my enemy,4
1227,3,black air,3
1227,3,hearts do not in eyes shine,2
1227,3,rogueworld,4
1227,3,wierd,1
1227,4,ghost town,2
1227,4,her furry face,4
1227,4,spook,3
1227,4,wong's lost and found emporium,1
1227,7,"allison, susan",2
1227,7,"carr, terry",1
1227,7,"hartwell, david",3
1227,8,"freas, kelly",3
1227,8,"harris, dell",1
1227,8,"maitz, don",4
1227,8,"whelan, michael",2
1227,9,locus,1
1227,9,sf chronicle,2
1227,10,fantasy newsletter,3
1227,10,file 770,1
1227,10,sf review,2
1227,11,"hlavaty, arthur",1
1227,11,"langford, dave",2
1227,12,"gephardt, jan sherrill",3
1227,12,"rotsler, william",1
1227,12,"steffan, dan",2
1227,12,"taylor, byron",4
1227,13,"delaney, joseph",2
1227,13,"macavoy, r. a.",3
1227,13,"norwood, warren",1
1234,1,"armageddon rag, the",5
1234,1,millennium,3
1234,1,startide rising,4
1234,1,"void captain's tale, the",1
1234,1,"wounded sky, the",2
1234,3,hearts do not in eyes shine,3
1234,3,"monkey treatment, the",5
1234,3,"nanny, the",4
1234,3,remembering siri,1
1234,3,remembrance,2
1234,4,memory,5
1234,4,petrified,3
1234,4,scenes from the country of the blind,4
1234,4,soulsaver,2
1234,4,speech sounds,1
1234,5,minus ten and counting,1
1234,6,brainstorm,1
1234,10,"philk fee-nom-ee-non, the",1
1241,1,"40,000 in gehenna",1
1241,1,millennium,4
1241,1,startide rising,2
1241,1,tea with the black dragon,3
1241,5,"science in science fiction, the",1
1241,13,"macavoy, r. a.",1
1249,1,"40,000 in gehenna",3
1249,1,moreta: dragonlady of pern,1
1249,1,thendara house,2
1249,2,"dreamstone, the",1
1249,2,"mists of avalon, the",2
1249,3,nunc dimittis,1
1249,4,beyond the dead reef,1
1249,10,interstat,1
1249,11,"sutherland, beverly",1
1249,12,"feyrer, gayle",1
1280,1,"anubis gates, the",5
1280,1,"blackcollar, the",3
1280,1,jhereg,2
1280,1,moreta: dragonlady of pern,1
1280,1,"nonborn king, the",4
1280,6,return of the jedi,1
1280,6,something wicked this way comes,2
1280,6,wargames,3
1280,8,"morrill, rowena",3
1280,8,"poyser, victoria",2
1280,8,"shapiro, hannah",4
1280,8,"whelan, michael",1
1280,13,"brust, steven",1
1280,13,"zahn, timothy",2
1281,6,blue thunder,2
1281,6,return of the jedi,1
1281,6,thriller,4
1281,6,twilight zone: the movie,3
1281,7,"ferman, ed",2
1281,7,"mccarthy, shawna",4
1281,7,"schmidt, stanley",1
1281,7,"scithers, george",3
1281,8,"freas, kelly",1
1281,8,"whelan, michael",2
1281,9,locus,2
1281,9,sf review,1
1281,12,"gilliland, alexis",1
1281,12,"hanke-woods, joan",2
1281,12,"rotsler, william",3
1281,12,"shiffman, stu",4
1281,13,"delaney, joseph h.",1
1281,13,"goldstein, lisa",2
1281,13,"miesel, sandra",3
1281,13,"norwood, warren",4
1283,1,"life, the universe and everything",4
1283,1,"mists of avalon, the",5
1283,1,moreta: dragonlady of pern,2
1283,1,"robots of dawn, the",1
1283,1,valentine pontifex,3
1283,2,cascade point,1
1283,2,"gospel according to gamaliel crucis, the",2
1283,2,homefaring,4
1283,2,in the face of my enemy,5
1283,2,"lord of the skies, the",3
1283,3,gemstone,3
1283,3,remembering siri,1
1283,3,remembrance,4
1283,3,son of the morning,5
1283,3,warlord,2
1283,4,"cassandra, the",2
1283,4,"high test, the",5
1283,4,la reine blanche,4
1283,4,"peacemaker, the",3
1283,4,quarks at appomattox,1
1283,5,"against the night, the stars: the sf of clarke",1
1283,5,"fantastic art of rowena, the",3
1283,5,"high kings, the",2
1283,5,"nesfa index, 1982, the",4
1283,6,doctor who: the five doctors,1
1283,6,monty python's the meaning of life,5
1283,6,octopussy,3
1283,6,return of the jedi,2
1283,6,wargames,4
1283,7,"ferman, edward",4
1283,7,"mccarthy, shawna",2
1283,7,"schmidt, stanley",1
1283,7,"scithers, george",3
1283,8,"barlowe, wayne d.",5
1283,8,"di fate, vincent",1
1283,8,"kidd, thomas",2
1283,8,"sharp, george",4
1283,8,"sweet, darrell",3
1283,9,locus,1
1283,13,"delaney, joseph",3
1283,13,"macavoy, r. a.",1
1283,13,"norwood, warren",2
1283,13,"simmons, dan",5
1283,13,"zahn, timothy",4
1291,1,"citadel of the autarch, the",5
1291,1,lyonesse,4
1291,1,orion shall rise,1
1291,1,startide rising,2
1291,1,worlds apart,3
1291,2,cascade point,5
1291,2,"curse of the smalls and the stars, the",3
1291,2,eszterhazy and the autogondola-invention,2
1291,2,hardfought,1
1291,2,hurricane claude,4
1291,3,black air,1
1291,3,blind shemmy,2
1291,3,cicada queen,4
1291,3,nunc dimittis,3
1291,3,slow birds,5
1291,4,brothers,4
1291,4,"cruelest month, the",5
1291,4,nearly departed,2
1291,4,"peacemaker, the",1
1291,4,solitario's eyes,3
1291,5,dark valley destiny,1
1291,5,"dream makers, volume ii",3
1291,5,"fantastic art of rowena, the",4
1291,5,"high kings, the",2
1291,5,staying alive: a writer's guide,5
1291,6,christine,4
1291,6,"dead zone, the",3
1291,6,"keep, the",5
1291,6,return of the jedi,2
1291,6,"right stuff, the",1
1291,7,"baen, jim",3
1291,7,"del rey, judy-lynn",5
1291,7,"frenkel, jim",2
1291,7,"grant, charles l.",4
1291,7,"hartwell, david g.",1
1291,8,"fabian, stephen",3
1291,8,"maitz, don",1
1291,8,"mattingly, david",4
1291,8,"poyser, victoria",5
1291,8,"shaw, barclay",2
1291,9,fantasy newsletter,2
1291,9,"timescape newsletter, the",4
1291,9,weird book,3
1291,9,whispers                       #19-20  (nov),1
1291,11,"geis, richard e.",1
1291,11,"glyer, mike",2
1291,11,"hlavaty, arthur",3
1291,11,"langford, dave",4
1291,12,"hanke-woods, joan",1
1291,12,"rotsler, william",2
1291,12,"shiffman, stu",3
1291,12,"steffan, dan",4
1291,13,"delaney, joseph",2
1291,13,"goldstein, lisa",3
1291,13,"helprin, mark",4
1291,13,"macavoy, r. a.",1
1297,1,"alien upstairs, the",2
1297,1,floating dragon,1
1297,1,helliconia summer,5
1297,1,lyonesse,3
1297,1,orion shall rise,4
1297,5,"cosmic dancers, the",2
1297,5,dark valley destiny,4
1297,5,dodosaurs: dinosaurs that didn't make it,3
1297,5,over my shoulder,1
1297,6,brainstorm,3
1297,6,british airways cities in flight commercial,2
1297,6,"forever war, the",5
1297,6,something wicked this way comes,4
1297,6,zelig,1
1297,7,"carr, terry",1
1297,7,"ferman, edward",3
1297,7,"hartwell, david",4
1297,7,"mitchell, betsy",5
1297,7,"wollheim, donald a.",2
1297,8,"johnson, kevin",1
1297,8,"maitz, don",4
1297,8,"morrill, rowena",3
1297,8,"powers, richard",5
1297,8,"poyser, victoria",2
1297,9,cinefantastique,2
1297,9,sf chronicle,1
1297,9,sf review,5
1297,9,shayol,3
1297,9,starship,4
1297,10,boonfark,4
1297,10,izzard,3
1297,10,mainstream,1
1297,10,warhoon,2
1297,11,"d'ammassa, don",5
1297,11,"nielsen-hayden, theresa",4
1297,11,"porter, andrew",1
1297,11,"silverberg, robert",3
1297,11,"white, ted",2
1297,12,"foster, brad w.",5
1297,12,"gomoll, jeanne",4
1297,12,"hunter, alan",3
1297,12,"steffan, dan",1
1297,12,"thompson, arthur",2
1297,13,"macavoy, r. a.",1
1297,13,"miesel, sandra",2
1297,13,"morrow, james",3
1311,1,darkchild,3
1311,1,startide rising,1
1311,1,telempath,4
1311,1,worlds apart,2
1311,2,cascade point,1
1311,2,gilpin's space,2
1311,3,"final report on the lifeline experiment, the",4
1311,3,life on the tether,3
1311,3,quiddities,2
1311,3,warlord,1
1311,4,feat of clay,2
1311,4,"song for justin, a",3
1311,4,"vampires who loved beowulf, the",1
1311,6,return of the jedi,1
1311,6,"right stuff, the",2
1311,7,"scithers, george",1
1312,1,darkchild,3
1312,1,startide rising,1
1312,1,telempath,4
1312,1,thendara house,5
1312,1,worlds apart,2
1312,2,cascade point,1
1312,2,gilpin's space,2
1312,3,"final report on the lifeline experiment, the",4
1312,3,life on the tether,3
1312,3,quiddities,2
1312,3,warlord,1
1312,4,feat of clay,2
1312,4,"song for justin, a",3
1312,4,territorial imperative,4
1312,4,"vampires who loved beowulf, the",1
1312,6,return of the jedi,1
1312,6,"right stuff, the",2
1312,7,"scithers, george",1
1312,9,locus,1
1323,1,"crucible of time, the",5
1323,1,"mists of avalon, the",3
1323,1,moreta: dragonlady of pern,2
1323,1,orion shall rise,4
1323,1,superluminal,1
1323,2,"gospel according to gamaliel crucis, the",1
1323,2,hardfought,2
1323,3,hurricane claude,4
1323,3,"invasion of the church of the holy ghost, the",1
1323,3,night win,3
1323,3,"red star, winter orbit",2
1323,4,"artist of hunger, the",4
1323,4,boundary echoes,2
1323,4,"tithonian factor, the",1
1323,4,"we, the people",3
1323,5,"dream makers, volume ii",1
1323,6,return of the jedi,1
1323,7,"carr, terry",1
1323,7,"mccarthy, shawna",2
1323,8,"lindahn, val lakey",1
1323,9,locus,1
1323,13,"macavoy, r. a.",1
1323,13,"tepper, sheri s.",2
1327,1,"best rootin' tootin' shootin' gunslinger, the",3
1327,1,"three-legged hootch dancer, the",2
1327,1,"wild alien tamer, the",1
1327,4,"love story, a",1
1327,7,"gilbert, sheila",1
1327,8,"punchatz, don",1
1327,9,sf chronicle,2
1327,9,sf review,1
1327,11,"geis, dick",1
1327,12,"gilliland, alexis",2
1327,12,"rotsler, william",1
1327,13,"goldstein, lisa",1
1328,1,"best rootin' tootin' shootin' gunslinger, the",1
1328,1,"void captain's tale, the",2
1328,1,"wild alien tamer, the",3
1328,5,staying alive: a writer's guide,1
1328,7,"gilbert, sheila",1
1328,8,"punchatz, don",1
1328,9,sf chronicle,2
1328,9,sf review,1
1328,11,"geis, dick",1
1328,12,"gilliland, alexis",1
1328,12,"rotsler, william",2
1328,13,"goldstein, lisa",1
1329,1,"best rootin' tootin' shootin' gunslinger, the",1
1329,1,"three-legged hootch dancer, the",4
1329,1,"void captain's tale, the",3
1329,1,"wild alien tamer, the",2
1329,4,blind shemmy,1
1329,4,monolyth,2
1329,5,staying alive: a writer's guide,1
1329,7,"gilbert, sheila",1
1329,8,"johnson, kevin",2
1329,8,"punchatz, don",1
1329,9,sf chronicle,2
1329,9,sf review,1
1329,11,"geis, dick",1
1329,12,"gilliland, alexis",1
1329,12,"rotsler, william",2
1329,13,"goldstein, lisa",1
1363,1,damiano,3
1363,1,floating dragon,4
1363,1,"golden witchbreed, the",5
1363,1,"mists of avalon, the",1
1363,1,white gold wielder,2
1363,2,transit,1
1363,3,belling martha,1
1363,3,hurricane claude,5
1363,3,"nanny, the",2
1363,3,night win,3
1363,3,remembering siri,4
1363,4,"blue background, the",1
1363,4,nearly departed,3
1363,4,"peacemaker, the",2
1363,4,she sells sea shells,5
1363,4,takeover bid,4
1363,5,"high kings, the",1
1363,5,staying alive: a writer's guide,3
1363,5,uranian worlds,2
1363,6,dark crystal,5
1363,6,"return of (the) man from uncle, the",3
1363,6,return of the jedi,4
1363,6,superman iii,1
1363,6,wargames,2
1364,6,"harlan ellison, goh",2
1364,6,liquid sky,1
1364,10,anvil,4
1364,10,mainstream,3
1364,10,q36,1
1364,10,rataplan,2
1365,3,in whose name do we seek the quark?,1
1365,3,"sense of discovery, the",2
1365,5,minus ten and counting,1
1365,6,flight of shuttle columbia,1
1365,10,file 770,3
1365,10,kantele,2
1365,10,"philk fee-nom-ee-non, the",1
1370,1,"armageddon rag, the",1
1370,1,millennium,4
1370,1,startide rising,3
1370,1,thendara house,2
1370,2,seeking,1
1370,3,"monkey treatment, the",1
1370,6,"hunger, the",4
1370,6,return of the jedi,2
1370,6,testament,3
1370,6,v,5
1370,6,wargames,1
1370,7,"salmonson, jessica amanda",1
1370,8,"sonju, paul",1
1370,9,locus,2
1370,9,pandora,1
1370,9,sf chronicle,3
1370,10,aurora,1
1370,10,infinity,4
1370,10,private heat,3
1370,10,weber woman's wrevenge,2
1370,11,"cline, cheryl",2
1370,11,"weber, jean",1
1370,12,"foster, brad",3
1370,12,"fox, steve",4
1370,12,"schnobrich, georgie",1
1370,12,"shiffman, stu",2
1370,12,"spangler, randal",5
1370,13,"macavoy, r. a.",2
1370,13,"palmer, david",1
1376,3,hard times,1
1376,6,v,1
1376,8,"poyser, victoria",2
1376,8,"whelan, michael",1
1376,9,sf chronicle,1
1376,10,file 770,1
1378,1,millennium,4
1378,1,"robots of dawn, the",3
1378,1,startide rising,1
1378,1,valentine pontifex,2
